
author,time,text,coordinates,place
HalLiznick,2020-01-28 23:09:33,RT @cangal21: So @FOXSports won't allow this commercial to be shown before the Super Bowl on Sunday because it is all about abortion surviv…,,
chrisNYY15,2020-01-28 23:09:33,@sternshow @Chiefs @49ers @cwotd @HowardStern @jonhein starting to look like the crazy guy from full metal jacket,,
DavidGa63913505,2020-01-28 23:09:34,@MattBishoff @g3rb1_l @DaveyGumdrops @DawgsNiners @49ers Coolest thing about being a part of #ChiefsKingdom  We can let our team do the talking!,,
abenn343,2020-01-28 23:09:34,@LifeNewsHQ @FIGHT_2_KAG @FOXSports Run it for the entire year.,,
MaulfairTony,2020-01-28 23:09:38,"Watching sports talk shows...

""Blah blah blah.... Pat Mahomes...MVP.... yada yada yada... chiefs offense... blah blah....too much speed... yada yada .....Andy Reid blah blah...49ers defense..... yada yada yada.... chiefs win.""🙄

Peeps are seriously underestimating the 49ers...",,
brad_downey4275,2020-01-28 23:09:39,RT @MattFlenerKMBC: KC @Chiefs radio announcer @mitchholthus with his famous #touchdownkansascity at Super Bowl Opening Night in Miami #kcc…,,
n2guitars,2020-01-28 23:09:41,RT @RadioDana: My husband had a good day today ;),,
Toga11663,2020-01-28 23:09:42,RT @szn_red: @Chiefs Patrick looks so happy,,
NickHHarvey,2020-01-28 23:09:43,"RT @danorlovsky7: Ok 
Know the @49ers play a ton of zone-but the game happens if they are forced to play more man cover?
Who covers Kelce?…",,
aguilar17_yris,2020-01-28 23:09:43,"RT @SNFonNBC: The stage is almost set for #SBLIV 🌴

@Chiefs @49ers https://t.co/3niyyXAHmo",,
JasonWallace84,2020-01-28 23:09:44,"@NFL @Chiefs @TheRealFrankC_ @Bridgestone Does everyone know that the NFL is listed as entertainment,  Not a sport so they can legally fix games BET Y'ALL DIDN'T KNOW THAT",,
marketingQB,2020-01-28 23:09:44,"RT @NFLUK: Get to know... @49ers

Retweet if you're backing the Niners on Sunday. https://t.co/fYgqIzK1DE",,
str8talkinmeme,2020-01-28 23:09:45,"RT @Natalia01Mateo: This is going to go over well, I'm sure.

https://t.co/bAZR0NCY1v",,
kfitz134,2020-01-28 23:09:46,RT @azbobbymac: Cardinals' Kliff Kingsbury surprises Patrick Mahomes' prep coach with a Super Bowl ticket https://t.co/YFZC9FYczx via @azce…,,
BroncosSuck87,2020-01-28 23:09:47,@MahomesMagicBBQ @jwyattsports @TheRealFrankC_ @Chiefs @SuperBowl @Titans @KingHenry_2 They abandoned the run because they couldn't run for shit on us,,
sam_preston29,2020-01-28 23:09:49,"RT @jazayerli: On the list of reasons to love the Kansas City Chiefs, I feel like ""our right guard is also a physician"" gets short shrift.",,
MrsSchrage,2020-01-28 23:09:50,Wild for the @Chiefs! ❤️💛 🏈 https://t.co/mk4cv3y5Ke,,
904KANG,2020-01-28 23:09:52,"RT @CameronWolfe: Patrick Mahomes II will be the 7th black QB to start in a Super Bowl and could be the 3rd to win one.

Mahomes opened up…",,
LisaVCAPatriot,2020-01-28 23:09:52,"RT @LifeNewsHQ: BREAKING NEWS:

@FOXSports is censoring this pro-life commercial featuring people who survived abortions.

It's refusing to…",,
satirelli,2020-01-28 23:09:52,RT @wtfcoach: We finish up the helmet history of the AFC with the West Division. All 4 teams started in the first year of the AFL (1960) bu…,,
tommybuffometal,2020-01-28 23:09:55,@sternshow @Chiefs @49ers @cwotd @HowardStern Of course Fred Norris makes the crying effect LMAO 😂,,
RalphZobell,2020-01-28 23:09:56,"I join with #CougarNation in wishing luck to former #GoCoug Andy Reid coach the #Chiefs in #SuperBowl54 this weekend.  Just viewed my interview with him that aired last June at #BYUFootball #BYUMediaDay, so that's why he's wearing the blue #ReppinTheY https://t.co/zx9Xs9Zsnn",,
metalhd5_hyde,2020-01-28 23:09:56,@RealSkipBayless @undisputed Here is some food for though for you        Here is an interesting stat - Kyle Shanahan as an OC or HC in the last 12 years has only won 4 games after a bye week ....,,
LarryCater,2020-01-28 23:09:56,@jerryagar1010 @Chiefs The over is 54 take the over...!,,
iam_lapjr,2020-01-28 23:09:56,"RT @NBCS49ers: After Bill Belichick's Patriots erased a 28-3 lead, the legendary coach reached out to Kyle Shanahan for a memorable convers…",,
cJrealtor1998,2020-01-28 23:09:56,"RT @957thegame: “It makes you play with more swagger too. It makes the receivers, the o-line, it’s a trickle down effect…. He’s the epitome…",,
quinn__robinson,2020-01-28 23:10:00,"RT @danorlovsky7: Ok 
Know the @49ers play a ton of zone-but the game happens if they are forced to play more man cover?
Who covers Kelce?…",,
aguilar17_yris,2020-01-28 23:10:01,RT @ghost_0836: So glad to see the guys enjoying the moment @Chiefs ! #SB2020🔥🔥,,
icarusnative,2020-01-28 23:10:02,"RT @TheSFNiners: The man, the myth, the legend: 

Jimmy Garoppolo 

#49ers https://t.co/HGHQZxN3Fx",,
gaypornpatrol,2020-01-28 23:10:03,https://t.co/K7wyfiLNRs » Jizz Orgy » Proverbs Of Porn » Billy Santoro » Jimmy Johnson » Jonna Vick » Travis James #GayPorn #GayPornBlog #GaySex #GayXXX #Porn #Sex #XXX https://t.co/bZOKSgc9ni,,
Brandon_OC14,2020-01-28 23:10:05,Will be fun to see the 49ers get to the 50 yard line and not know what to do after following a week of practice at Miami,,
BrandonPerez33,2020-01-28 23:10:05,"RT @NFL: Who's got the most sacks this postseason?

That'd be @Chiefs DE Frank Clark with four. 😤 @TheRealFrankC_

(by @Bridgestone) https:…",,
KennyWadeMusic,2020-01-28 23:10:05,Jimmy Johnson hasn’t heard from Jerry Jones other than statement https://t.co/ot1zsBZ09d #DallasCowboys https://t.co/e10RdP5Xsm https://t.co/SZw9Qvf8RG,,
aguilar17_yris,2020-01-28 23:10:05,RT @jjones9: Patrick Mahomes told me he will have his barber fly in from Kansas City to give Mahomes a fresh cut Friday before the Super Bo…,,
andrewspartz1,2020-01-28 23:10:07,"RT @MaskedSingerFOX: Do #RobotMask and #LlamaMask have what it takes to be an @NFLonFOX mascot? 

The @RamsNFL and @Seahawks mascots stop b…",,
CA_206,2020-01-28 23:10:08,Obviously ! @TheRealFrankC_,,
GHE_RYL,2020-01-28 23:10:08,"RT @MySportsUpdate: Tyreek Hill says he always laughs when Patrick Mahomes comes to the huddle because he sounds like Kermit the Frog.

htt…",,
Travis_Cummins,2020-01-28 23:10:09,@FOXSports @WhitlockJason They can't even get the quote straight. Is it feel or fear?,,
mickers_au,2020-01-28 23:10:09,"RT @LifeNewsHQ: BREAKING NEWS:

@FOXSports is censoring this pro-life commercial featuring people who survived abortions.

It's refusing to…",,
Darnell_It,2020-01-28 23:10:11,@boblutz @SyndeoHRO @kfhradio As many people as they let in Hard Rock Stadium. Can't wait!,,
Sidelinecreepin,2020-01-28 23:10:11,@cmaulsby @49ers @Patriots Ah ah ah gramps! CONFERENCE loyalty is alive and well...just not apparently for YOU!,,
bigdaddycutt_,2020-01-28 23:10:11,"RT @NFL: The BEST rushing TDs from the NFC’s top rushing offense. 👏

@49ers | #SBLIV #GoNiners https://t.co/cS19AeDK72",,
Truckkaa_,2020-01-28 23:10:12,"RT @NFL: Who's got the most sacks this postseason?

That'd be @Chiefs DE Frank Clark with four. 😤 @TheRealFrankC_

(by @Bridgestone) https:…",,
Mr_Anderson33,2020-01-28 23:10:12,"RT @theAUDL: BREAKING: AUDL is partnering with @FOXSports for the ""Game of the Week"" during the #AUDL2020 season.

&gt;&gt;https://t.co/ENKcwejvy…",,
sportfire4fan,2020-01-28 23:10:13,"RT @NFL: Who's got the most sacks this postseason?

That'd be @Chiefs DE Frank Clark with four. 😤 @TheRealFrankC_

(by @Bridgestone) https:…",,
Andy_Kent,2020-01-28 23:10:13,Chiefs QB Patrick Mahomes holding court with the media this morning at his team hotel. @pbpsports https://t.co/8c6ptxWeiV,,
AlexDiaz_25,2020-01-28 23:10:14,RT @nflnetwork: This @49ers defense is 💪 #SBLIV https://t.co/nALPSMeWNF,,
MrJRadford,2020-01-28 23:10:14,RT @247Sports: Report: NFL and San Francisco 49ers deemed University of Miami practice field unsafe prior to Super Bowl week; after initial…,,
rochesterstyle,2020-01-28 23:10:14,😂😂😂 thanks for the morning laugh @CynicalMother @BrotherWease,,
BuenosDias99,2020-01-28 23:10:14,RT @247Sports: Report: NFL and San Francisco 49ers deemed University of Miami practice field unsafe prior to Super Bowl week; after initial…,,
KaiserNathan5,2020-01-28 23:10:15,"RT @danorlovsky7: Ok 
Know the @49ers play a ton of zone-but the game happens if they are forced to play more man cover?
Who covers Kelce?…",,
RealGBF_,2020-01-28 23:10:15,"RT @donovanjmcnabb: Starting to get amped for the game this weekend. Miami will be a fun fun place to be. Reuniting with old friends, playe…",,
scott_marka,2020-01-28 23:10:15,"RT @LifeNewsHQ: BREAKING NEWS:

@FOXSports is censoring this pro-life commercial featuring people who survived abortions.

It's refusing to…",,
stoshma,2020-01-28 23:10:16,"RT @LifeNewsHQ: BREAKING NEWS:

@FOXSports is censoring this pro-life commercial featuring people who survived abortions.

It's refusing to…",,
ReneeCarrollAZ,2020-01-28 23:10:16,"RT @LifeNewsHQ: BREAKING NEWS:

@FOXSports is censoring this pro-life commercial featuring people who survived abortions.

It's refusing to…",,
RDCSports,2020-01-28 23:10:17,"RT @mikeson: If the 49ers deny Mahomes and the Chiefs the ball, can Kansas City still win? @BaldyNFL isn't so sure. #SBLIV https://t.co/kpg…",,
WillTCobble,2020-01-28 23:10:19,RT @247Sports: Report: NFL and San Francisco 49ers deemed University of Miami practice field unsafe prior to Super Bowl week; after initial…,,
hhayess55,2020-01-28 23:10:20,RT @stefenwiz61: My favorite interview from opening night:,,
jessel1996,2020-01-28 23:10:20,RT @jwyattsports: From the @SuperBowl: @TroyAikman loves @CoachVrabel50 and the @Titans. https://t.co/54YJiwJOff,,
quinn__robinson,2020-01-28 23:10:21,RT @MegaTroopLover: By far the most impressive accomplishment of Patrick Mahomes' career. https://t.co/QBqqzTEIa1,,
Ryan_Maitlen,2020-01-28 23:10:21,@DefofoMVP @BourneSZNv3 @NFL @49ers Gonna be a good ass game this weekend.,,
TheFabulousRee,2020-01-28 23:10:22,"RT @LifeNewsHQ: BREAKING NEWS:

@FOXSports is censoring this pro-life commercial featuring people who survived abortions.

It's refusing to…",,
q06435264,2020-01-28 23:10:24,@NFL @Chiefs @TheRealFrankC_ @Bridgestone The owner  of Google and his son Facebook Zuckerberg Who together own more than 70% of the world's assets  are wearing  disguises   to  control terrorists~&amp;,,
dashawn_abrams,2020-01-28 23:10:26,"RT @Jeff_McLane: MIAMI — If Chiefs’ Mike Kafka is no longer a possibility, #Eagles could have interest in 49ers’ Mike McDaniel and Mike LaF…",,
emeyecee,2020-01-28 23:10:27,@DustinLin17 @PitufoEdgar @Eric61599599 @danorlovsky7 @49ers 13-3 record. 4K yards. 27 touchdowns. #1 seed. But yeah let’s look at the turnovers and say he can’t win. 🤡🤡🤡🤡🤡,,
dbittner3396,2020-01-28 23:10:28,"RT @_Pantzke: It’s #SuperBowl Week, and I’m rooting for the @Chiefs. For the last four years they’ve been my AFC team (Team Small Market &gt;&gt;…",,
pizzalifebro,2020-01-28 23:10:28,"RT @Colts: With a little help from @BobbyOkereke, we surprised Tate with a trip to Super Bowl LIV!  ☀️⛱

Tune in before kickoff Sunday to s…",,
BoschaertL,2020-01-28 23:10:30,@danorlovsky7 @49ers A couple of seasons ago the Rams used a CB Marcus Peters to guard him!,,
UncleLace,2020-01-28 23:10:30,"RT @SportsCenter: ""The Mamba Mentality still lives on.""

—@RSherman_25 on playing Super Bowl LIV for Kobe https://t.co/sDXXvdOEwJ",,
kingIVjames,2020-01-28 23:10:32,RT @MegaTroopLover: By far the most impressive accomplishment of Patrick Mahomes' career. https://t.co/QBqqzTEIa1,,
lolif3,2020-01-28 23:10:33,As dominant as those early 2000s were UM still couldn’t capitalize off f it. That’s so crazy to me.,,
DarciHolub,2020-01-28 23:10:34,"RT @Vitamin_J_: I will never understand why some Chiefs fans wanna get in a p!ssing contest about, who’s been a fan longer, or where you wh…",,
Sidelinecreepin,2020-01-28 23:10:35,@tedxsheckler @49ers @Patriots I said sword... so no.,,
I_Lean_Wright,2020-01-28 23:10:35,RT @quickslanding: But will run politics ads. Fox News is become far left. Time for patriots to watch OAN,,
Ishtahota11,2020-01-28 23:10:37,"RT @DeadCenterZ8: @FoxNews is moving further left every day. Patriots who want real news, make the move to a real news network. 👇👇👇 https:/…",,
24Kobe_fan8,2020-01-28 23:10:37,"RT @49ersCommunity: Mike Machado, head football coach at Valley Christian high school, was sent to this year's #ProBowl to represent the @4…",,
scharleb,2020-01-28 23:10:37,"Three certainties in life: Death, taxes and me, NOT watching the @SuperBowl. https://t.co/RjNpS54Qoo",,
gocanes10,2020-01-28 23:10:38,RT @MikeSanchize: Lmfaooo damn we broke boys forreal,,
gregp_j,2020-01-28 23:10:40,RT @SportsTrenton: . @mashmore98 caught up with the FOX Sports guys to get their take on the #SuperBowlLIV QB matchup between Patrick Mahom…,,
Evel0tt0,2020-01-28 23:10:40,"RT @rotounderworld: Most Quarterback Danger Plays:
1. Jameis Winston: 66
2. Daniel Jones: 51
3. Jared Goff: 48
4. Kyle Allen: 46
5. Carson…",,
captainleebip,2020-01-28 23:10:42,"RT @LifeNewsHQ: BREAKING NEWS:

@FOXSports is censoring this pro-life commercial featuring people who survived abortions.

It's refusing to…",,
Competente13,2020-01-28 23:10:42,"@v_royalty_s @danorlovsky7 @49ers Rich, we are talking about ONE match up.

Which btw, we don't have much sample size anywhere else. Tyreek Hill vs. Current 49ers.",,
dcleon54,2020-01-28 23:10:42,"@cheifskingdomf1 @ClayWendler @MoShady @49ers @Chiefs I cant take you seriously. You spelled chiefs wrong in your name.

Cheifs, lol.",,
SportsBookWire,2020-01-28 23:10:43,Super Bowl LIV Prop Betting: How many passing yards for Jimmy Garoppolo? https://t.co/Uzeg5zJbRd,,
K5Northview,2020-01-28 23:10:45,"RT @CityofOlatheKS: IT’S (UN)OFFICIAL!

Santa Fe St is now Chiefs Ave - complete with a sign &amp; flags lining the street! ❤️💛🏈

Show #ChiefsK…",,
GiveEmMoZo,2020-01-28 23:10:47,"RT @FlemLoRaps: Careful Who You Make Fun of! What Happened to Jamal Charles? (Kansas City Chiefs Legend)
https://t.co/byDlFjwhc8 https://t.…",,
LisaVCAPatriot,2020-01-28 23:10:47,"@LifeNewsHQ @StevenErtelt @FOXSports Fox, please allow this Ad... It’s the right thing to do..All voices matter",,
mkphillips6,2020-01-28 23:10:48,"RT @SOLELINKS: Ad: LIVE UNDER RETAIL
Nike Air Barrage Low 'Super Bowl LIV'
=&gt; https://t.co/BgqeC3YPHi
=&gt; https://t.co/BgqeC3YPHi

$111 ship…",,
whats_new_2day,2020-01-28 23:10:48,Michael Strahan criticizes former ‘selfish’ co-host Kelly Ripa https://t.co/dua6hPABBZ https://t.co/yX8L8smr1n,,
Chrisrye88,2020-01-28 23:10:48,The fans are heading to n a different direction I think y’all at @NBCSRedskins need to do so as well,,
seidl_heike,2020-01-28 23:10:50,"RT @WWEonFOX: Special @FoxSports correspondent, 'The Big Dog' @WWERomanReigns made 'Opening Night' of #SB54 his yard when he interviewed so…",,
NorcalNinerGirl,2020-01-28 23:10:50,RT @BDPeacock: The most under reported #49ers storyline is that Kyle Shanahan ran routes during Jimmy Garoppolo's NFL draft workout.,,
ExcitedJoeBuck,2020-01-28 23:10:50,Joe Buck is excited when  Blizz Con,,
xecellence,2020-01-28 23:10:50,@E40  We going to Demolish the 49ers #KC,,
michaellopez916,2020-01-28 23:10:50,"RT @TheHerd: ""Jimmy G, not Patrick Mahomes could end up being the MVP on Sunday."" 

@ColinCowherd on why he believes in the 49ers QB: https…",,
chiefsace,2020-01-28 23:10:52,"RT @_Pantzke: It’s #SuperBowl Week, and I’m rooting for the @Chiefs. For the last four years they’ve been my AFC team (Team Small Market &gt;&gt;…",,
zteam_1,2020-01-28 23:10:52,"RT @Sports_Spectrum: ""His timing is always perfect."" 

Chiefs lineman @stefenwiz61 on his faith at Super Bowl LIV https://t.co/rTdFcqYzHh",,
FiddleElphier,2020-01-28 23:10:54,"If a team doesn’t have the ball, can they win? Mike is not sure.",,"Place(_api=<tweepy.api.API object at 0x12e06ce90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x12e06ce90>, type=u'Polygon', coordinates=[[[-75.280284, 39.871811], [-75.280284, 40.13792], [-74.955712, 40.13792], [-74.955712, 39.871811]]]), full_name=u'Philadelphia, PA', attributes={}, id=u'e4a0d228eb6be76b', name=u'Philadelphia')"
49ersCryssy,2020-01-28 23:10:57,"@RobbieGould09 @49ers 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
🔥🔥🔥🔥🔥🔥🔥🔥🔥 

^ that’s 49 for good measure, homie",,"Place(_api=<tweepy.api.API object at 0x12e06ce90>, country_code=u'CA', url=u'https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json', country=u'Canada', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x12e06ce90>, type=u'Polygon', coordinates=[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]), full_name=u'Toronto, Ontario', attributes={}, id=u'3797791ff9c0e4c6', name=u'Toronto')"
UFLagship,2020-01-28 23:10:58,60 yard field must of been screwing with them to much 😂😂,,
GHardbody,2020-01-28 23:11:00,"Real fields are located in Gainesville, FL 🐊",,
Matthew_1642,2020-01-28 23:11:00,"RT @MySportsUpdate: Tyreek Hill says he always laughs when Patrick Mahomes comes to the huddle because he sounds like Kermit the Frog.

htt…",,
C_Crossover2,2020-01-28 23:11:01,"RT @ChiefsReporter: Tyreek Hill just said his favorite Patrick Mahomes play was the scramble against the Titans.

“He got outside the pocke…",,
davio615,2020-01-28 23:11:01,RT @jwyattsports: From the @SuperBowl: Terry Bradshaw talks @Titans. https://t.co/urWmZMmCJ7,,
